date,recycle #1 Plastic,recycle #2 Plastic,recycle #3 Plastic,recycle #4 Plastic,recycle #5 Plastic,recycle #6 Plastic,recycle #7 Plastic,recycle Acids,recycle Adhesives,recycle Adult Toys,recycle Aerosol Cans - Full,recycle Air Conditioners,recycle Alkaline Batteries,recycle Aluminum Beverage Cans,recycle Aluminum Foil,recycle Aluminum Food Cans,recycle Aluminum Pie Plates,recycle Aluminum Trays,recycle Ammunition,recycle Antifreeze,recycle Arts and Crafts Supplies,recycle Asbestos,recycle Asphalt,recycle Audio Equipment,recycle Auto Bodies,recycle Auto Parts,recycle Baby Products,recycle Barbeque Grills,recycle Bicycles,recycle Bike Tires,recycle Branches,recycle Brick,recycle Brown Glass Beverage Containers,recycle Brown Glass Containers,recycle Brush,recycle Button Cell Batteries,recycle CD Cases,recycle CD Players,recycle CDs,recycle CFLs,recycle CRT Computer Monitors,recycle CRT Televisions,recycle Cables,recycle Calculators,recycle Candy Wrappers,recycle Car Batteries,recycle Car Fluids,recycle Carpet,recycle Carpet Padding,recycle Cassette Players,recycle Cassette Tapes,recycle Ceiling Tiles,recycle Cell Phone Accessories,recycle Cell Phones,recycle Ceramic Tile,recycle Chemistry Sets,recycle Chip Bags,recycle Christmas Trees,recycle Cigarettes,recycle Clear Glass Beverage Containers,recycle Clear Glass Containers,recycle Clothing,recycle Compostable Plastics,recycle Computer Peripherals - External,recycle Computer Peripherals - Internal,recycle Concrete,recycle Construction Debris,recycle Construction Materials,recycle Contaminated Soil,recycle Contaminated Wood,recycle Controlled Substances,recycle Cooking Oil,recycle Cookware,recycle Corks,recycle Corrugated Cardboard,recycle Crayons,recycle Curling Irons,recycle DVD Players,recycle DVDs,recycle Dehumidifiers,recycle Desktop Computers,recycle Digital Cameras,recycle Dirt,recycle Doors,recycle Drink Boxes,recycle Drink Pouches,recycle Electronic Servers,recycle Engine Degreasers,recycle Envelopes,recycle Exit Signs,recycle Explosives,recycle Eyeglasses,recycle Fabric,recycle Ferrous Metals,recycle Fertilizers,recycle Fire Extinguishers,recycle Flip-Flops,recycle Floppy Disks,recycle Fluorescent Tubes,recycle Freezers,recycle Gas/Oil Mixture,recycle Gasoline,recycle Gift Bags,recycle Glue Sticks,recycle Grass Clippings,recycle Green Glass Beverage Containers,recycle Green Glass Containers,recycle Gypsum Drywall,recycle HHW,recycle Hair,recycle Hair Dye,recycle Hair Spray,recycle Halogen Bulbs,recycle Hard Drives,recycle Hardware,recycle Hay,recycle Heaters,recycle Herbicides,recycle Holiday Greens,recycle Home Electronics,recycle Incandescent Lightbulbs,recycle Inkjet Cartridges,recycle Innertubes,recycle Insecticides,recycle Items Containing Mercury,recycle Kerosene,recycle LCD Computer Monitors,recycle LCD Televisions,recycle Lacquer,recycle Laptop Computers,recycle Latex Foam Pillows,recycle Latex Paint,recycle Lead Paint Chips,recycle Lead-acid Batteries - Non-automotive,recycle Leaves,recycle Linoleum,recycle Lithium Batteries,recycle Lithium-ion Batteries,recycle Lumber,recycle MP3 Players,recycle Magazines,recycle Manure,recycle Marine Batteries,recycle Mattresses,recycle Medical Equipment - Handheld,recycle Medical Equipment - Large,recycle Medical Sharps,recycle Medication Containers,recycle Medications,recycle Mercury Thermostats,recycle Metal Clothes Hangers,recycle Metal Paint Cans,recycle Metal Tags,recycle Microwaves,recycle Mixed Paper,recycle Motor Oil,recycle Motor Oil Containers,recycle Multi-wall Paper Bags,recycle Musical Instruments - Metal,recycle Musical Instruments - Non-metal,recycle Nail Polish,recycle Nail Polish Removers,recycle Neon Lights,recycle Newspaper,recycle Nickel-cadmium Batteries,recycle Nickel-metal Hydride Batteries,recycle Nickel-zinc Batteries,recycle Non-Organic Food Waste,recycle Nonferrous Metals,recycle Office Furniture,recycle Office Machines,recycle Office Paper,recycle Office Supplies,recycle Oil Filters,recycle Oil-Based Paint,recycle Pallets,recycle Paper Cups,recycle Paper Labels,recycle Paper Shredders,recycle Paper Sleeves,recycle Paperback Books,recycle Paperboard,recycle Perfumes,recycle Pesticide Containers,recycle Pesticides,recycle Phone Books,recycle Photographic Chemicals,recycle Pizza Boxes,recycle Plastic Bottle Accessories,recycle Plastic Buckets,recycle Plastic Cards,recycle Plastic Egg Cartons,recycle Plastic Furniture,recycle Plastic Packing Materials,recycle Plastic Paint Cans,recycle Power Tools,recycle Printers,recycle Projectors,recycle Propane Tanks,recycle Radiators,recycle Receivers,recycle Record Players,recycle Refrigerators,recycle Road Flares,recycle Roofing Materials,recycle Sand,recycle Sawdust,recycle Scanners,recycle Sealers,recycle Shingles,recycle Shoes,recycle Silver-oxide Batteries,recycle Six-pack Rings,recycle Small Appliances,recycle Smoke Detectors,recycle Solvents,recycle Sporting Goods,recycle Steel Cans,recycle Steel Lids,recycle Stone,recycle String Lights,recycle Stumps,recycle Surfboards,recycle Synthetic Cork,recycle Tablets,recycle Telephones,recycle Television Accessories,recycle Tennis Balls,recycle Tile,recycle Tires,recycle Toasters,recycle Toner Cartridges,recycle Tools,recycle Toothbrushes,recycle Toothpaste Tubes,recycle Toys,recycle Transmission Fluid,recycle Trophies,recycle Truck Tires,recycle Two-Way Radios,recycle Vehicles,recycle Video Game Cartridges,recycle Video Game Peripherals,recycle Video Tapes,recycle Vinyl Records,recycle Washer/Dryers,recycle Water Filters,recycle Weeds,recycle Wet-strength Paperboard,recycle Windows,recycle Wood,recycle Wood Chips,recycle Wood Furnishings,recycle Wood Stains,recycle X-rays,recycle Yard Waste,recycle Yoga Mats,recycle Zinc-air Batteries,recycle Zinc-carbon Batteries
2017-04-09,0,0,0,0,32,0,0,36,0,0,37,0,37,0,18,0,0,0,0,33,0,0,23,0,0,46,0,0,0,0,25,34,0,0,28,0,11,0,40,0,0,0,29,0,0,64,0,45,0,0,22,0,0,33,0,0,0,3,0,0,0,65,0,0,0,27,0,11,0,0,0,36,0,29,0,36,0,0,18,0,0,0,20,29,0,0,0,0,31,0,0,16,25,0,0,0,0,16,54,0,0,23,0,0,0,0,0,0,0,67,0,0,17,17,35,0,0,0,0,0,0,29,0,0,0,0,0,0,0,56,0,0,0,0,31,0,19,0,29,0,47,0,0,21,0,0,0,0,0,0,0,0,0,50,0,100,0,0,0,0,0,0,0,22,0,0,0,0,0,27,0,25,0,37,0,39,25,0,0,0,0,0,0,0,0,0,0,36,0,0,44,0,44,0,0,0,35,0,18,0,0,0,27,0,0,20,0,0,0,0,55,0,0,17,8,0,0,0,0,29,0,0,0,0,22,0,0,9,8,90,0,42,27,12,0,46,15,20,0,0,0,0,0,31,0,0,2,0,0,61,58,0,0,0,0,23,0,0,0
2017-04-16,31,31,0,0,31,0,35,34,0,0,18,0,36,0,30,0,0,0,0,16,0,0,37,0,0,36,0,0,0,0,16,33,0,0,49,0,21,0,32,0,0,0,57,0,0,37,0,37,0,0,22,0,0,68,0,0,3,0,3,0,0,60,0,0,0,48,0,10,0,0,0,49,0,0,0,17,0,0,17,0,0,0,19,47,0,0,0,0,42,0,0,24,24,0,0,15,0,31,42,0,0,67,0,0,0,0,0,0,0,45,0,0,17,17,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,57,0,19,0,36,15,0,20,0,0,0,0,23,0,0,0,0,38,0,31,0,0,0,0,0,0,0,86,0,0,0,0,0,40,0,24,0,24,0,48,16,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,60,0,26,0,0,0,19,0,0,32,0,0,0,0,59,0,0,8,8,0,0,17,0,42,0,0,0,0,0,0,0,0,14,49,0,45,30,11,17,45,0,30,0,0,61,0,0,31,0,0,1,0,0,55,64,0,0,0,0,66,0,0,0
2017-04-23,0,30,0,31,0,69,34,0,0,0,36,0,27,0,30,0,0,0,0,64,0,0,44,0,0,53,0,0,0,0,0,32,0,0,16,0,17,0,62,0,0,0,35,0,0,43,0,64,0,0,21,0,0,18,0,0,3,3,3,0,0,54,0,0,0,41,0,10,0,0,0,41,0,27,0,17,0,0,34,0,19,0,28,37,0,0,0,0,27,0,0,23,23,0,0,0,0,15,41,0,0,22,0,0,0,0,0,0,0,45,0,0,16,16,33,0,33,0,0,0,0,56,0,0,0,0,0,0,0,0,0,22,0,0,0,0,37,0,19,0,20,0,0,30,0,0,0,0,34,0,0,0,0,57,0,40,0,0,0,0,14,0,0,38,0,0,0,0,0,26,0,24,0,0,0,79,32,0,0,0,37,73,0,0,0,0,0,17,0,0,0,0,42,0,0,0,38,0,25,0,0,0,0,0,0,44,0,0,0,0,45,0,0,12,11,0,0,0,0,39,0,0,0,0,21,0,0,8,12,64,0,33,22,11,0,49,15,15,0,0,30,0,0,46,0,0,2,0,0,62,68,0,0,0,0,36,0,0,0
2017-04-30,0,31,0,0,0,35,0,0,0,0,36,0,30,0,42,0,0,0,0,16,0,0,45,0,0,18,0,0,0,0,25,25,0,0,16,0,11,0,56,0,0,0,22,0,0,37,0,31,0,0,18,0,0,36,0,0,3,0,0,0,0,55,0,0,0,49,0,10,0,0,0,14,0,0,21,17,0,0,0,0,0,0,32,44,0,0,0,0,36,0,0,12,36,0,0,16,0,21,52,0,0,22,22,0,0,0,0,0,0,81,0,0,17,17,34,0,34,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,34,0,28,0,19,0,51,0,0,15,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,24,0,0,65,0,0,0,0,0,0,0,24,0,0,0,75,32,0,0,0,38,38,0,0,0,12,0,29,0,0,0,0,43,0,0,0,43,0,34,0,0,0,19,0,0,32,0,0,0,0,75,0,0,19,0,0,0,0,0,34,0,0,0,0,21,0,0,8,16,46,0,56,30,11,11,59,0,30,0,0,46,0,0,31,0,0,1,0,0,55,84,0,0,0,0,44,0,0,0
2017-05-07,31,0,0,31,0,35,35,0,0,0,27,0,45,0,48,0,0,0,0,16,0,0,30,0,0,18,0,0,0,0,16,33,0,0,16,0,16,0,52,0,0,0,43,0,21,62,0,37,0,0,0,0,0,39,0,0,6,0,3,0,0,70,0,0,0,76,0,0,0,0,0,21,14,0,0,26,0,0,28,0,0,0,38,28,0,0,0,0,36,0,0,18,32,0,0,15,0,0,57,0,0,66,0,0,0,0,0,0,0,50,0,0,17,0,58,0,0,0,0,0,0,28,0,0,0,0,0,0,0,36,0,22,0,0,0,0,37,0,28,0,53,15,0,23,0,0,0,0,23,0,0,0,0,86,0,41,0,0,0,0,14,0,0,57,0,0,0,0,0,26,0,24,0,24,0,42,32,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,38,0,38,0,0,0,29,0,0,0,0,0,0,0,59,0,0,0,16,0,0,17,0,34,0,0,0,0,41,0,0,0,16,57,0,55,22,11,11,59,15,20,0,0,51,0,0,0,0,0,1,0,0,54,64,0,0,0,0,51,0,0,0
2017-05-14,33,0,0,33,33,0,0,37,0,0,32,0,44,0,25,0,0,0,0,69,0,0,23,0,0,19,0,0,0,0,0,43,0,0,17,0,11,0,26,0,0,0,57,0,23,46,0,59,0,0,23,0,0,41,0,0,0,3,0,0,0,28,0,0,0,58,0,11,0,0,0,44,15,0,0,18,0,0,27,0,20,0,40,20,0,0,0,0,28,0,0,25,42,0,0,16,0,0,33,0,0,47,0,0,0,0,0,0,0,58,0,0,0,18,44,0,35,0,0,0,0,30,0,0,0,0,0,0,0,38,0,0,0,0,0,0,20,0,30,0,49,0,0,0,0,0,0,0,0,0,0,0,0,46,30,48,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,76,0,25,0,45,0,0,0,0,39,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,63,0,32,0,0,0,20,0,0,41,0,0,0,0,62,0,0,8,0,0,0,0,0,18,0,0,0,0,29,0,0,9,9,51,0,59,31,12,12,26,16,16,0,0,0,0,0,32,0,0,1,0,0,59,72,0,0,0,0,23,0,0,0
2017-05-21,0,0,0,0,33,37,0,0,0,0,39,0,39,0,19,0,0,0,0,26,0,0,48,0,0,58,0,0,0,0,18,18,0,0,26,0,23,0,79,0,0,0,46,0,23,60,0,47,0,0,15,0,0,27,0,0,4,0,3,0,0,51,0,0,0,60,0,0,0,0,0,15,0,30,15,18,0,0,18,0,41,0,41,34,0,0,0,0,19,0,0,26,47,0,0,17,0,0,50,0,0,0,0,0,0,0,0,0,0,70,0,0,36,0,36,0,0,0,0,0,0,30,0,0,0,0,0,0,0,78,0,0,0,0,24,0,40,0,20,0,55,0,0,25,0,0,0,0,0,0,0,0,0,47,0,55,0,0,0,0,15,0,0,54,0,0,0,0,0,57,0,0,0,0,0,29,17,0,0,0,0,0,0,0,0,13,0,76,0,0,46,0,0,0,0,0,51,0,32,0,0,0,21,0,0,41,0,0,0,0,43,0,0,9,0,0,0,36,0,45,0,0,0,0,22,0,0,9,12,50,0,44,24,12,0,53,0,24,0,0,33,0,0,100,0,0,1,0,0,56,56,0,0,0,0,47,0,0,0
2017-05-28,0,33,0,0,0,0,0,37,0,0,32,0,29,0,19,0,0,0,0,44,0,0,48,0,0,39,0,0,0,0,26,41,0,0,35,0,23,0,19,0,0,0,35,0,0,40,0,60,0,0,11,0,0,46,0,0,3,0,0,0,0,56,0,0,0,56,0,22,0,0,0,30,0,0,0,28,0,0,37,0,20,0,31,0,0,0,0,0,29,0,0,0,51,0,0,17,0,0,50,0,0,0,0,0,0,0,0,0,0,49,0,0,18,36,36,0,72,0,0,0,0,0,0,0,0,0,0,0,0,59,0,24,0,0,48,0,20,0,20,0,44,0,0,33,0,0,0,0,25,0,0,0,0,31,31,33,0,0,0,0,16,0,0,46,0,0,0,0,0,0,0,52,0,39,0,52,17,0,0,0,0,40,0,0,0,0,0,13,0,0,0,0,46,0,0,0,60,0,32,0,0,0,21,0,0,41,0,0,0,0,55,0,0,9,0,0,0,18,0,24,0,0,0,0,30,0,0,0,12,73,0,36,20,0,12,24,0,32,0,0,33,0,0,66,0,0,1,0,0,59,54,0,0,0,0,63,0,0,0
2017-06-04,32,0,0,32,49,36,0,0,0,0,0,0,19,0,19,0,0,0,0,17,0,0,47,0,0,19,0,0,0,0,26,26,0,0,17,0,66,0,48,0,0,0,22,0,22,45,0,32,0,0,11,0,0,39,0,0,3,3,0,0,0,52,0,0,0,47,0,11,0,0,0,36,0,14,0,18,0,0,18,0,0,0,20,20,0,0,0,0,38,0,0,25,37,0,0,32,0,32,65,0,0,23,0,0,0,0,0,0,0,63,0,0,18,17,29,0,35,0,0,0,0,30,0,0,0,0,0,0,0,0,0,39,0,0,23,0,20,0,20,0,37,16,0,32,0,0,0,0,0,0,0,0,0,40,30,48,0,0,0,0,15,0,0,70,0,0,0,0,0,42,0,25,0,25,0,61,17,0,0,0,39,0,0,0,0,12,0,24,0,0,45,0,45,0,0,0,45,0,45,0,0,0,20,0,0,50,0,0,0,0,36,0,0,8,8,0,0,26,0,59,0,0,0,0,0,0,0,0,25,57,0,58,17,12,12,36,31,26,0,0,32,0,0,32,0,0,2,0,0,48,63,0,0,0,0,31,0,0,0
2017-06-11,0,0,0,0,32,36,37,0,0,0,51,0,38,0,32,0,0,0,0,52,0,0,0,0,0,66,0,0,0,0,18,18,0,0,26,0,17,0,41,0,0,0,53,0,0,39,0,46,0,0,0,0,0,38,0,0,7,0,3,0,0,50,0,0,0,40,0,11,0,0,0,29,0,15,0,0,0,0,18,0,30,0,50,27,0,0,0,0,19,0,0,13,69,0,0,0,0,16,49,0,0,47,24,0,0,0,0,0,0,37,0,0,0,18,29,0,53,0,0,0,0,30,0,0,0,0,0,0,0,76,0,0,0,0,24,0,53,0,20,0,24,16,0,27,0,0,0,0,24,0,0,0,0,31,0,54,0,0,0,0,31,0,0,46,0,0,0,0,0,28,0,38,0,25,0,57,34,0,0,0,0,40,0,0,0,12,0,19,0,0,46,0,0,0,0,0,41,0,27,0,0,0,20,0,0,48,0,0,0,0,54,0,0,9,0,0,0,18,0,27,0,0,0,0,33,0,0,9,13,60,0,39,16,0,12,24,0,23,0,0,33,0,0,33,0,0,1,0,0,52,86,0,0,0,0,23,0,0,0
2017-06-18,0,0,0,0,0,36,36,36,0,0,19,0,28,0,28,0,0,0,0,0,0,0,23,0,0,65,0,0,0,0,0,51,0,0,23,0,15,0,51,0,0,0,22,0,0,77,0,19,0,0,11,0,0,41,0,0,5,0,3,0,0,49,0,0,0,68,0,11,0,0,0,43,14,21,29,18,0,0,53,0,0,0,20,30,0,0,0,0,18,0,0,12,33,0,0,16,0,32,91,0,0,0,0,0,0,0,0,0,0,39,0,0,0,17,52,0,35,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,46,0,45,0,29,0,32,0,0,32,0,0,0,0,0,0,0,0,0,30,0,32,0,0,0,0,0,0,0,50,0,0,0,0,0,41,0,25,0,25,0,50,33,0,0,0,39,39,0,0,0,12,0,12,0,0,0,0,0,0,0,0,62,0,18,0,0,0,27,0,0,20,0,0,0,0,33,0,0,8,8,0,0,17,0,23,0,0,0,0,22,0,0,8,8,70,0,38,19,11,0,31,15,21,0,0,32,0,0,48,0,0,1,0,0,50,58,0,0,0,0,34,0,0,0
2017-06-25,0,34,0,0,34,37,0,38,0,0,19,0,59,0,0,0,0,0,0,18,0,0,24,0,0,29,0,0,0,0,18,44,0,0,18,0,12,0,42,0,0,0,93,0,0,54,0,54,0,0,12,0,0,16,0,0,7,3,0,0,0,40,0,0,0,38,0,0,0,0,0,23,15,61,45,37,0,0,28,0,0,0,21,31,0,0,0,0,77,0,0,13,52,0,0,0,0,0,68,0,0,36,0,0,0,0,0,0,0,54,0,0,18,18,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,24,0,0,24,0,41,0,20,0,22,0,0,22,0,0,0,0,0,0,0,0,0,31,0,28,0,0,0,0,31,0,0,62,0,0,0,0,0,29,0,0,0,26,0,46,17,0,0,0,41,40,0,0,0,38,0,13,0,0,47,0,0,0,0,0,51,0,42,0,0,0,0,0,0,21,0,0,0,0,32,0,0,9,9,0,0,0,0,27,0,0,0,0,38,0,0,0,0,56,0,44,24,0,18,32,16,32,0,0,67,0,0,33,0,0,2,0,0,53,70,0,0,0,0,48,0,0,0
2017-07-02,34,34,0,0,0,0,0,0,0,0,20,0,39,0,20,0,0,0,0,18,0,0,24,0,0,29,0,0,0,0,18,18,0,0,27,0,15,0,42,0,0,0,0,0,23,34,0,61,0,0,18,0,0,39,0,0,3,0,0,0,0,51,0,0,0,26,0,11,0,0,0,15,15,15,0,25,0,0,31,0,0,0,0,41,0,0,0,0,20,0,0,0,39,0,0,17,0,0,45,0,0,0,0,0,0,0,0,0,0,66,0,0,18,18,36,0,0,0,0,0,0,31,0,0,0,0,0,0,0,40,0,24,0,0,0,0,41,0,21,0,56,0,0,33,0,0,0,0,0,0,0,0,0,31,31,28,0,0,0,0,31,0,0,52,0,0,0,0,0,0,0,26,0,0,0,23,17,0,0,0,40,40,0,0,0,0,0,13,0,0,0,0,0,0,0,0,37,0,51,0,0,0,42,0,0,52,0,0,0,0,64,0,0,9,22,0,0,0,0,31,0,0,0,0,0,0,0,9,13,65,0,57,20,12,12,49,0,24,0,0,34,0,0,67,0,0,2,0,0,49,45,0,0,0,0,48,0,0,0
2017-07-09,0,0,0,0,0,0,38,37,0,0,19,0,39,0,19,0,0,0,0,17,0,0,24,0,0,68,0,0,0,0,27,36,0,0,26,0,11,0,64,0,0,0,69,0,0,86,0,39,0,0,12,0,0,31,0,0,5,0,3,0,0,50,0,0,0,33,0,0,0,0,0,0,0,15,15,18,0,0,46,0,0,0,50,30,0,0,0,0,29,0,0,32,42,0,0,17,0,0,39,0,0,71,0,0,0,0,0,0,0,59,0,0,18,18,27,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,24,0,30,0,20,0,22,0,0,0,0,0,0,0,0,0,0,0,0,31,30,38,0,0,0,0,0,0,0,46,0,0,0,0,0,28,0,52,0,25,0,26,17,0,0,0,40,40,0,0,0,0,0,13,0,0,0,0,46,0,0,0,73,0,60,0,0,0,21,0,0,31,0,0,0,0,32,0,0,25,0,0,0,18,0,18,0,0,0,0,22,0,0,0,9,52,0,99,20,12,0,42,16,16,0,0,0,0,0,33,0,0,3,0,0,55,78,0,0,0,0,63,0,0,0
2017-07-16,0,33,0,0,0,38,0,38,0,0,29,0,32,0,32,0,0,0,0,18,0,0,0,0,0,78,0,0,0,0,36,27,0,0,62,0,0,0,38,0,0,0,69,0,0,30,0,50,0,0,12,0,0,39,0,0,3,3,3,0,0,48,0,0,0,71,0,11,0,0,0,30,0,15,0,0,0,0,28,0,0,0,0,27,0,0,0,0,19,0,0,19,21,0,0,17,0,0,34,0,0,49,0,0,0,0,0,0,0,49,0,0,18,18,36,0,37,0,0,0,0,30,0,0,0,0,0,0,0,39,0,24,0,0,48,0,47,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,41,0,55,0,0,0,0,15,0,0,77,0,0,0,0,0,29,0,39,0,0,0,52,17,0,0,0,41,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,46,0,35,0,0,0,21,0,0,21,0,0,0,0,46,0,0,9,17,0,0,18,0,27,0,0,0,0,22,0,0,0,13,56,0,44,32,12,16,32,16,32,0,0,34,0,0,0,0,0,1,0,0,64,65,0,0,0,0,36,0,0,0
2017-07-23,0,33,0,0,32,37,37,0,0,0,28,0,25,0,38,0,0,0,0,17,0,0,59,0,0,38,0,0,0,0,0,43,0,0,17,0,17,0,37,0,0,0,34,0,23,59,0,49,0,0,17,0,0,72,0,0,3,0,0,0,0,52,0,0,0,47,0,11,0,0,0,37,15,15,22,18,0,0,18,0,0,0,0,100,0,0,0,0,25,0,0,13,54,0,0,33,0,33,55,0,0,23,23,0,0,0,0,0,0,53,0,0,18,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,24,0,26,0,20,0,43,16,0,40,0,0,0,0,0,0,0,0,0,30,0,32,0,0,0,0,15,0,0,56,0,0,0,0,0,0,0,50,0,25,0,17,17,0,0,0,59,0,0,0,0,12,0,31,0,0,91,0,45,0,0,0,32,0,32,0,0,0,34,0,0,61,0,0,0,0,51,0,0,8,0,0,0,0,0,18,0,0,0,0,22,0,0,0,13,49,0,59,23,0,12,47,0,21,0,0,65,0,0,33,0,0,2,0,0,55,61,0,0,0,0,46,0,0,0
2017-07-30,0,0,0,0,33,0,0,36,0,0,57,0,38,0,56,0,0,0,0,17,0,0,92,0,0,65,0,0,0,0,34,17,0,0,34,0,22,0,44,0,0,0,22,0,23,52,0,29,0,0,11,0,0,49,0,0,0,0,0,0,0,38,0,0,0,40,0,16,0,0,0,36,14,15,0,35,0,0,18,0,20,0,20,39,0,0,0,0,19,0,0,17,50,0,0,16,0,16,49,0,0,23,23,0,0,0,0,0,0,47,0,0,0,0,17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,46,0,0,47,0,49,0,20,0,69,16,0,24,0,0,0,0,24,0,0,0,0,50,0,48,0,0,0,0,15,0,0,67,0,0,0,0,0,27,0,0,0,0,0,33,33,0,0,0,0,39,0,0,0,36,0,49,0,0,45,0,45,0,0,0,36,0,27,0,0,0,20,0,0,27,0,0,0,0,31,0,0,8,8,0,0,18,0,41,0,0,0,0,36,0,0,0,11,40,0,46,23,12,23,52,0,31,0,0,0,0,0,32,0,0,1,0,0,60,48,0,0,0,0,45,0,0,0
2017-08-06,32,0,0,0,32,36,36,0,0,0,19,0,18,0,56,0,0,0,0,25,0,0,70,0,0,37,0,0,0,0,17,25,0,0,17,0,14,0,47,0,0,0,22,0,0,64,0,57,0,0,22,0,0,52,0,0,3,0,3,0,0,46,0,0,0,46,0,0,0,0,0,14,0,28,0,41,0,0,26,0,0,0,19,52,0,0,0,0,18,0,0,12,41,0,0,0,0,16,53,0,0,23,0,0,0,0,0,0,0,47,0,0,17,26,17,0,0,0,0,0,0,29,0,0,0,0,0,0,0,38,0,0,0,0,46,0,58,0,39,0,47,0,0,47,0,0,0,0,24,0,0,0,0,30,30,52,0,0,0,0,22,0,0,59,0,0,0,0,0,0,0,25,0,0,0,60,25,0,0,0,38,0,0,0,0,12,0,54,0,0,0,0,0,0,0,0,62,0,35,0,0,0,60,0,0,40,0,0,0,0,80,0,0,8,0,0,0,17,0,23,0,0,0,0,21,0,0,0,42,36,0,54,34,11,12,46,0,20,0,0,63,0,0,32,0,0,1,0,0,60,58,0,0,0,0,38,0,0,0
2017-08-13,32,32,0,32,32,36,0,0,0,0,25,0,19,0,38,0,0,0,0,17,0,0,46,0,0,19,0,0,0,0,17,17,0,0,26,0,33,0,50,0,0,0,33,0,0,32,0,29,0,0,11,0,0,56,0,0,6,0,3,0,0,44,0,0,0,32,0,0,0,0,0,22,0,14,0,0,0,0,36,0,20,0,20,33,0,0,0,0,37,0,0,25,37,0,0,0,0,0,49,0,0,47,23,0,0,0,0,0,0,31,0,0,18,17,23,0,0,0,0,0,0,29,0,0,0,0,0,0,0,38,0,23,0,0,23,0,39,0,0,0,37,0,0,32,0,0,0,0,48,0,0,0,0,45,0,48,0,0,0,0,0,0,0,55,0,0,0,0,0,28,0,50,0,25,0,59,0,0,0,0,39,0,0,0,0,0,0,18,0,0,44,0,0,0,0,0,67,0,31,0,0,0,20,0,0,47,0,0,0,0,45,0,0,17,8,0,0,18,0,44,0,0,0,0,43,0,0,8,13,68,0,50,23,12,12,54,0,21,0,0,32,0,0,0,0,0,3,0,0,58,56,0,0,0,0,34,0,0,0
2017-08-20,0,0,0,0,64,0,36,0,0,0,19,0,25,0,0,0,0,0,0,33,0,0,23,0,0,37,0,0,0,0,17,17,0,0,23,0,11,0,40,0,0,0,44,0,22,25,0,29,0,0,17,0,0,37,0,0,6,0,3,0,0,73,0,0,0,71,0,11,0,0,0,29,0,21,0,35,0,0,44,0,0,0,19,29,0,0,0,0,37,0,0,18,33,0,0,0,0,0,37,0,0,23,0,0,0,0,0,0,0,41,0,0,0,17,40,0,34,0,0,0,0,58,0,0,0,0,0,0,0,37,0,0,0,0,34,0,32,0,29,0,26,0,0,24,0,0,0,0,0,0,0,0,0,30,0,21,0,0,0,0,15,0,0,22,0,0,0,0,0,27,0,49,0,0,0,33,25,0,0,0,38,0,0,0,0,12,0,24,0,0,44,0,0,0,0,0,40,0,31,0,0,0,20,0,0,20,0,0,0,0,58,0,0,17,0,0,0,0,0,17,0,0,0,0,21,0,0,8,34,36,0,31,31,0,11,26,0,15,0,0,0,0,0,32,0,0,1,0,0,64,71,0,0,0,0,38,0,0,0
2017-08-27,0,0,0,32,32,0,0,0,0,0,31,0,44,0,25,0,0,0,0,50,0,0,46,0,0,56,0,0,0,0,34,17,0,0,25,0,11,0,44,0,0,0,22,0,0,58,0,38,0,0,17,0,0,59,0,0,6,3,3,0,0,41,0,0,0,54,0,11,0,0,0,14,0,22,14,18,0,0,27,0,20,0,29,49,0,0,0,0,47,0,0,12,33,0,0,16,0,0,65,0,0,69,0,0,0,0,0,0,0,57,0,0,17,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,35,0,32,0,19,0,48,0,0,26,0,0,0,0,0,0,0,0,0,60,0,47,0,0,0,0,22,0,0,25,0,0,0,0,0,0,0,49,0,25,0,33,17,0,0,0,0,0,0,0,0,0,0,43,0,0,45,0,0,0,0,0,44,0,27,0,0,0,20,0,0,67,0,0,0,0,39,0,0,0,8,0,0,17,0,26,0,0,0,0,22,0,0,0,13,42,0,77,35,0,0,31,23,15,0,0,0,0,0,48,0,0,1,0,0,58,67,0,0,0,0,57,0,0,0
